"","FID","Join_Count","TARGET_FID","Field1","barcode","stratum","lcode","sdate","utm_e","utm_n","snag","OBJECTID","uniq_id","aa_num","AQUA_CODE","AQUA_DESC","pool","Area","Perimeter","bath_pct","max_depth","avg_depth","sd_depth","tot_vol","area_gt50","area_gt100","area_gt200","area_gt300","avg_fetch","shoreline_density_index","econ","sill","min_rm","max_rm","len_met","len_prm_lotic","pct_prm_lotic","num_lotic_outl","len_prm_lentic","pct_prm_lentic","num_lentic_outl","pct_aqveg","pct_opwat","len_terr","pct_terr","pct_aq","len_wetf","pct_prm_wetf","pct_terr_shore_wetf","len_wd","wdl_p_m2","num_wd","scour_wd","psco_wd","len_revln","rev_p_m2","num_rev","pct_terr_shore_rev","pct_prm_rev","area_tpi1","pct_tpi1","area_tpi2","pct_tpi2","area_tpi3","pct_tpi3","area_tpi4","pct_tpi4","sinuosity","year_phot","RIVER_MILE","NEAR_TERR_FID.p","NEAR_TERR_DIST.p","NEAR_TERR_CLASS_31.p","NEAR_TERR_CLASS_15.p","NEAR_TERR_CLASS_7.p","NEAR_TERR_CLASS_31_N.p","NEAR_TERR_CLASS_15_N.p","NEAR_TERR_CLASS_7_N.p","NEAR_TERR_HEIGHT_N.p","NEAR_FOREST_FID.p","NEAR_FOREST_DIST.p","NEAR_FOREST_CLASS_31.p","NEAR_FOREST_CLASS_15.p","NEAR_FOREST_CLASS_7.p","NEAR_FOREST_CLASS_31_N.p","NEAR_FOREST_CLASS_15_N.p","NEAR_FOREST_CLASS_7_N.p","NEAR_FOREST_HEIGHT_N.p","year.p","sitetype.p","depth.p","current.p","gear.p","stageht.p","substrt.p","wingdyke.p","riprap.p","trib.p","snagyn","area_le50","area_le100","area_le200","area_le300","pct_area_le100","pct_area_le50","pct_area_le200","pct_area_le300","stratum_name"
"213",1778,1,1778,61877,11005668,"SCB","D11.RS","6/29/2010 0:00:00",585345,4908845,1,3505,"P04_SC_4",4,"SC","Side Channel","4",778914.392074,5161.88647346,99.4878266322,11.6,3.43054187192,1.65980661193,2663730,772211.90778,743336.636715,608912.067436,489409.749004,NA,1.64990391298,NA,NA,752.688781738,753.971496582,2064.32430704,1016.73726216,19.6970093664,2,2586.72137399,50.11193848,5,1.57503870641,98.4249612936,1558.42787106,30.1910528074,69.8089471926,365.251416858,7.07592890188,30.1910528074,0,0,0,0,0,875.511109506,0.0011240145495,6,56.1791229331,42.4115099803,15979,2.051444955,732397,94.0279198141,16281,2.09021686666,12416,1.59401342771,0.0203400146732,2010,753,4706,145.533792611,"Wms","WtSh","Fo","Wet meadow shrub","Wet shrub","Forest"," ",1819,321.128508163,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",2010,"0",2,0.43,"D",NA,"3","0","0","0","yes",6702.48429399997,35577.7553589999,170002.324638,289504.64307,0.0456760790672615,0.00860490493204702,0.218255467311803,0.371677100867454,"Side Channel Border"
"214",1780,1,1780,61917,11000281,"SCB","D8.RS","9/14/1993 0:00:00",585645,4908295,0,3505,"P04_SC_4",4,"SC","Side Channel","4",778914.392074,5161.88647346,99.4878266322,11.6,3.43054187192,1.65980661193,2663730,772211.90778,743336.636715,608912.067436,489409.749004,NA,1.64990391298,NA,NA,752.688781738,753.971496582,2064.32430704,1016.73726216,19.6970093664,2,2586.72137399,50.11193848,5,1.57503870641,98.4249612936,1558.42787106,30.1910528074,69.8089471926,365.251416858,7.07592890188,30.1910528074,0,0,0,0,0,875.511109506,0.0011240145495,6,56.1791229331,42.4115099803,15979,2.051444955,732397,94.0279198141,16281,2.09021686666,12416,1.59401342771,0.0203400146732,2010,752,2206,108.22646764,"Lv","RdLv","GrFb","Levee","Road/levee","Grass/forbs"," ",788,143.195672941,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1993,"0",0.6,0.07,"D",NA,"3","0","0","0","no",6702.48429399997,35577.7553589999,170002.324638,289504.64307,0.0456760790672615,0.00860490493204702,0.218255467311803,0.371677100867454,"Side Channel Border"
"215",1785,1,1785,62064,11004019,"MCB-U","D5.RS","10/30/2001 0:00:00",579195,4914095,1,3568,"P04_SCB_21",21,"SCB","Structured Channel Border","4",1895752.94995,21609.4745128,98.7562751808,10.8,2.44333386562,1.17689892784,4590230.25,1858696.98294,1705378.99561,1254726.44163,629206.339366,NA,4.42739636142,NA,NA,753.2578125,759.753173828,10453.2447996,NA,NA,NA,1765.55142891,8.17026544474,11,4.22581548941,95.7741845106,6155.59611846,28.4856353856,71.5143646144,1482.48344776,6.86034011092,24.0835074172,8083.25952711,0.00426387812153,51,7,13.7254901961,283.255547066,0.000149415854568,1,4.60159408796,2.70973800477,8154,0.430119335972,1807745,95.3576255834,34053,1.79627836005,29031,1.53137042465,0.0688225464026,2010,758,1193,57.7649133504,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",426,57.7649133504,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2001,"0",1,NA,"D",NA,"3","0","0","0","yes",37055.96701,190373.95434,641026.50832,1266546.610584,0.10042128872595,0.0195468333629534,0.338138209589444,0.668096869171379,"Main Channel Border--Unstructured"
"216",1818,1,1818,63509,11001400,"BWC-O","D22.RS","7/3/1996 0:00:00",581945,4914645,1,1853,"P04_CFL_19",1853,"CFL","Contiguous Floodplain Lake","4",8826463.82936,101956.383817,96.7205005883,5.42,0.75617603899,0.440256609626,6286104,5793849.96577,2254755.87844,110404.885388,9776.8835996,0.735056345112,9.68090857796,79.3507437642,440928.058759,757.326965332,761.163208008,6173.81878819,4677.32557404,4.58757499916,18,0,0,0,93.8287812706,6.1712187294,97279.0582428,95.4124250007,4.58757499932,38956.0185705,38.2085133977,40.0456370304,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,758,2399,443.938335299,"Rd","RdLv","GrFb","Roadside","Road/levee","Grass/forbs"," ",314,448.455606513,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",1996,"0",1.6,0.13,"D",NA,"2","1","1","1","yes",3032613.86359,6571707.95092,8716058.943972,8816686.9457604,0.744545956112133,0.343581973734763,0.987491606205788,0.998892321569701,NA
"217",1819,1,1819,63512,11000392,"MCB-W","M796.8M","10/14/1993 0:00:00",531445,4939670,0,3502,"P04_SC_1",1,"SC","Side Channel","4",345687.978241,3761.00819432,92.4243884979,22.43,4.58012265115,3.03281350641,1456364.5,344635.944561,336508.477476,307056.985494,267745.208497,NA,1.80450134162,NA,NA,795.828552246,797.031799316,1936.43363963,495.194221706,13.1665286572,1,30.8759202053,0.820947964217,1,0,100,3234.93805241,86.0125233786,13.9874766214,2720.99528115,72.3474967499,86.0125233786,179.943369682,0.000520536961099,2,1,50,0,0,0,0,0,19351,5.59782266611,244061,70.6015295186,23795,6.88337503696,56296,16.2852061812,0.0442922254296,2010,796,1939,20.1054092241,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1172,20.1054092241,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1993,"0",3.1,0.45,"D",NA,"3","1","1","0","no",1052.03367999999,9179.500765,38630.992747,77942.769744,0.026554295615685,0.00304330421136762,0.111751044810902,0.22547145012275,"Main Channel Border--Wing Dam Area"
"218",1825,1,1825,63869,11002771,"SCB","D9.RS","7/7/1999 0:00:00",584245,4910845,0,2088,"P04_CFL_254",2088,"CFL","Contiguous Floodplain Lake","4",163104.671533,4122.55767055,97.5447229712,2.77,0.852916666667,0.472939788314,133218,117457.415489,48365.2114637,3106.64715912,0,0.422471131424,2.87957641576,55.0214714651,0,754.810546875,755.422180176,984.325936631,1460.47576855,35.4264484639,3,0,0,0,97.8021454555,2.1978545445,2662.08190198,64.5735515357,35.4264484643,1272.66744783,30.8708221821,47.8072236201,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,754,280,108.827482514,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",1485,254.383774932,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",1999,"0",NA,NA,"D",NA,NA,"0","0","0","no",45647.256044,114739.4600693,159998.02437388,163104.671533,0.703471329121836,0.279864798567492,0.98095304610272,1,"Side Channel Border"
"219",1826,1,1826,63870,11001097,"MCB-U","D2.RS","8/15/1995 0:00:00",575645,4916095,1,3569,"P04_SCB_22",22,"SCB","Structured Channel Border","4",175534.895855,3532.01740267,97.3310743529,7.2,2.45050741495,1.36882133311,421364.75,171353.526844,155022.657155,112089.375494,71615.06518,NA,2.37813316599,NA,NA,760.405883789,761.454284668,1687.23347061,NA,NA,NA,82.0354205924,2.32262220821,3,8.3174342e-08,99.9999999168,1380.59854624,39.0881014685,60.9118985315,1112.66703434,31.5023089495,80.5930903933,926.229654706,0.0052766126655,7,4,57.1428571429,0,0,0,0,0,1001,0.570256982308,146187,83.280876596,11460,6.52861640085,14059,8.00923368059,0.0163252144398,2010,761,1244,30.7264894883,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",477,30.7264894883,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1995,"0",1,0.46,"D",667,"3","0","0","0","yes",4181.369011,20512.2387,63445.520361,103919.830675,0.116855617796612,0.0238207280132721,0.361441068751418,0.592018072354358,"Main Channel Border--Unstructured"
"220",1827,1,1827,63895,11002008,"BWC-S","D23.RS","8/19/1997 0:00:00",580645,4914645,0,1853,"P04_CFL_19",1853,"CFL","Contiguous Floodplain Lake","4",8826463.82936,101956.383817,96.7205005883,5.42,0.75617603899,0.440256609626,6286104,5793849.96577,2254755.87844,110404.885388,9776.8835996,0.735056345112,9.68090857796,79.3507437642,440928.058759,757.326965332,761.163208008,6173.81878819,4677.32557404,4.58757499916,18,0,0,0,93.8287812706,6.1712187294,97279.0582428,95.4124250007,4.58757499932,38956.0185705,38.2085133977,40.0456370304,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,758,333,0,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",432,122.620883998,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1997,"0",0.8,NA,"D",NA,"2","0","0","0","no",3032613.86359,6571707.95092,8716058.943972,8816686.9457604,0.744545956112133,0.343581973734763,0.987491606205788,0.998892321569701,"Backwater, Contiguous Shoreline"
"221",1828,1,1828,63922,11000406,"BWC-O","D18.RS","10/19/1993 0:00:00",580595,4912695,0,1878,"P04_CFL_44",1878,"CFL","Contiguous Floodplain Lake","4",2867234.0889,39079.0123346,96.2260113564,4.56,0.768208477038,0.473824565941,2074792,2031378.29181,561057.683331,72983.1673553,6492.17511589,0.508614584543,6.51039099136,28.2138044634,140923.070674,755.308776855,758.404052734,4981.35128311,2021.43816465,5.17269512172,8,0,0,0,76.5876215305,23.4123784695,37057.57417,94.8273048784,5.1726951216,21771.3392027,55.7110784077,58.7500387986,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,757,1176,244.250256443,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",409,244.250256443,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1993,"0",2.8,0.08,"D",NA,"2","0","0","0","no",835855.79709,2306176.405569,2794250.9215447,2860741.91378411,0.804320935809518,0.291519900773317,0.974545793928078,0.997735735934145,NA
"222",1849,1,1849,64799,11000098,"SCB","D7.RS","7/28/1993 0:00:00",539195,4935395,0,3512,"P04_TSC_11",11,"TSC","Tertiary Channel","4",289339.945964,7929.71932784,83.6213607471,6.44,1.16672009099,0.831208502939,282083.75,265081.95749,200581.636616,113392.515901,90246.6772828,NA,4.15861471255,NA,NA,788.528442383,790.823486328,3693.50602245,430.161978481,5.42468100946,4,435.002006877,5.48571757578,4,1.63475519e-07,99.9999998365,7064.55533241,89.0896012877,10.9103987123,3125.73352362,39.4179591281,89.0896012877,0,0,0,0,0,0,0,0,0,0,5472,1.89120101677,252280,87.191555649,21961,7.59003390522,4035,1.39455338134,0.236793898688,2010,789,1863,17.2371433643,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1096,17.2371433643,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1993,"0",1.8,0.25,"D",NA,"1","0","0","0","no",24257.988474,88758.309348,175947.430063,199093.2686812,0.306761339338342,0.0838390578707657,0.608099339608267,0.688094649419653,"Side Channel Border"
"223",1870,1,1870,65547,11004935,"BWC-S","D17.RS","10/17/2006 0:00:00",584895,4911295,0,2103,"P04_CFL_269",2103,"CFL","Contiguous Floodplain Lake","4",384232.556548,7504.1335563,98.31936247,4.34,1.28816995629,0.866297796848,480502,311744.509317,194082.907203,74557.2481587,16906.0454656,0.213822055628,3.41506160877,30.800722932,423576.534243,754.804260254,755.892822266,1751.86638839,317.247821333,4.22764092554,3,63.6663624095,0.848417234739,1,42.9151269576,57.0848730424,7123.21937254,94.9239418395,5.07605816051,2922.5549936,38.9459352192,41.0285692571,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,755,1157,43.1539839476,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",390,43.1539839476,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2006,"0",NA,NA,"D",NA,NA,"0","0","0","no",72488.047231,190149.649345,309675.3083893,367326.5110824,0.494881670239845,0.188656702811034,0.805958014519819,0.956000486743012,"Backwater, Contiguous Shoreline"
"224",1875,1,1875,65632,11007574,"SCB","D14.RS","7/25/2017 0:00:00",581745,4912545,1,2066,"P04_CFL_232",2066,"CFL","Contiguous Floodplain Lake","4",78856.8124262,2248.01942019,94.0945971782,3.08,0.602989795918,0.261753259012,43266,50331.8555781,3993.57061609,82.5033370203,0,0.441925932641,2.2582681946,0,0,756.135314941,756.780944824,1039.03799591,1472.59019766,65.5061154915,1,0,0,0,97.0894643698,2.9105356302,775.429222531,34.4938845086,65.5061154914,775.429222531,34.4938845086,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,756,500,20.186188361,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",1450,48.4742455311,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",2017,"0",0.84,0.15,"D",NA,"3","0","0","0","yes",28524.9568481,74863.24181011,78774.3090891797,78856.8124262,0.949356682153143,0.361731040990222,0.998953757646525,1,"Side Channel Border"
"225",1883,1,1883,65982,11001618,"BWC-S","D16.RS","9/5/1996 0:00:00",582845,4913295,1,2098,"P04_CFL_264",2098,"CFL","Contiguous Floodplain Lake","4",445149.819364,6872.06087432,96.8606480883,3.53,0.697495785619,0.370991538664,293437,290067.537748,76657.0329341,2365.52758502,12.0165782324,0.433127304758,2.90555409476,57.1351745134,75431.2100648,756.631164551,757.27142334,1030.39407949,1822.26914224,26.5170692688,3,21.6481186397,0.315016398073,1,98.9455204701,1.0544795299,5028.14361352,73.1679143343,26.8320856657,4029.07396379,58.629776969,80.1304472083,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,756,1598,36.3934317114,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",831,36.3934317114,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1996,"0",0.9,0.01,"D",NA,"1","0","0","0","yes",155082.281616,368492.7864299,442784.29177898,445137.802785768,0.827794981375883,0.348382218457532,0.994685996754082,0.999973005541708,"Backwater, Contiguous Shoreline"
"226",1886,1,1886,66098,11007382,"MCB-U","B25A.RS","9/12/2016 0:00:00",576045,4915545,1,3569,"P04_SCB_22",22,"SCB","Structured Channel Border","4",175534.895855,3532.01740267,97.3310743529,7.2,2.45050741495,1.36882133311,421364.75,171353.526844,155022.657155,112089.375494,71615.06518,NA,2.37813316599,NA,NA,760.405883789,761.454284668,1687.23347061,NA,NA,NA,82.0354205924,2.32262220821,3,8.3174342e-08,99.9999999168,1380.59854624,39.0881014685,60.9118985315,1112.66703434,31.5023089495,80.5930903933,926.229654706,0.0052766126655,7,4,57.1428571429,0,0,0,0,0,1001,0.570256982308,146187,83.280876596,11460,6.52861640085,14059,8.00923368059,0.0163252144398,2010,760,2761,20.6976780425,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",1584,20.6976780425,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2016,"1",2,0.49,"D",NA,"3","0","0","0","yes",4181.369011,20512.2387,63445.520361,103919.830675,0.116855617796612,0.0238207280132721,0.361441068751418,0.592018072354358,"Main Channel Border--Unstructured"
"227",1890,1,1890,66204,11005057,"MCB-U","D1.RS","8/31/2007 0:00:00",532445,4938945,0,3503,"P04_TSC_2",2,"TSC","Tertiary Channel","4",157894.835438,6178.13582518,82.6816150369,5.24,1.54277946192,1.02290343491,203569.75,151145.786405,135376.474862,89652.8451816,65996.0956282,NA,4.38599929402,NA,NA,795.385253906,796.844848633,2348.98417795,348.669914977,5.64361038415,2,298.53330135,4.83209352785,6,0,100,5530.93260885,89.524296088,10.475703912,4882.50208655,79.0287268637,89.524296088,37.7352339611,0.000238989665852,1,0,0,0,0,0,0,0,8384,5.30986335097,103205,65.3631258513,34269,21.7036864473,6874,4.35353061481,0.249397970082,2010,795,2321,33.7481434605,"PoCm","WtFo","Fo","Populus community","Wet forest","Forest",">50 feet",1434,33.7481434605,"PoCm","WtFo","Fo","Populus community","Wet forest","Forest",">50 feet",2007,"0",2,0.02,"D",NA,"3","0","0","0","no",6749.04903300002,22518.360576,68241.9902564,91898.7398098,0.142616194592648,0.0427439505179392,0.432199001741234,0.582024988688661,"Main Channel Border--Unstructured"
"228",1891,1,1891,66306,11006349,"BWC-S","D20.RS","9/28/2012 0:00:00",579595,4915045,0,1853,"P04_CFL_19",1853,"CFL","Contiguous Floodplain Lake","4",8826463.82936,101956.383817,96.7205005883,5.42,0.75617603899,0.440256609626,6286104,5793849.96577,2254755.87844,110404.885388,9776.8835996,0.735056345112,9.68090857796,79.3507437642,440928.058759,757.326965332,761.163208008,6173.81878819,4677.32557404,4.58757499916,18,0,0,0,93.8287812706,6.1712187294,97279.0582428,95.4124250007,4.58757499932,38956.0185705,38.2085133977,40.0456370304,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,759,3057,0,"Smp","Sm","Ma","Shallow marsh perennial","Shallow marsh","Marsh"," ",1691,52.5471076947,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2012,"0",NA,NA,"D",NA,NA,"0","0","0","no",3032613.86359,6571707.95092,8716058.943972,8816686.9457604,0.744545956112133,0.343581973734763,0.987491606205788,0.998892321569701,"Backwater, Contiguous Shoreline"
"229",1895,1,1895,66318,11004585,"MCB-U","D21.RS","10/18/2004 0:00:00",532695,4938895,1,3567,"P04_SCB_20",20,"SCB","Structured Channel Border","4",24592.7401894,1586.84814396,92.2020068743,9.26,3.5408501594,2.42419335267,83298.5,24358.2949198,22669.1123506,18868.6604675,16506.3866755,NA,2.85447980858,NA,NA,795.166259766,795.902282715,1184.51117274,NA,NA,NA,0,0,0,0,100,509.498062997,32.1075501103,67.8924498897,509.498062997,32.1075501103,100,32.0857171647,0.00130468247611,1,1,100,0,0,0,0,0,1786,7.26230581157,8999,36.5920996631,4332,17.6149545217,9405,38.2429933695,0.00477919897656,2010,795,2320,30.1594757039,"PoCm","WtFo","Fo","Populus community","Wet forest","Forest",">50 feet",1433,30.1594757039,"PoCm","WtFo","Fo","Populus community","Wet forest","Forest",">50 feet",2004,"0",3.2,NA,"D",NA,"3","0","1","1","yes",234.445269600001,1923.6278388,5724.0797219,8086.3535139,0.0782193372509634,0.00953310886848842,0.232754856832391,0.328810594168168,"Main Channel Border--Unstructured"
"230",1896,1,1896,66344,11004847,"SCB","D14.RS","9/8/2006 0:00:00",582345,4912145,1,3528,"P04_SC_27",27,"SC","Side Channel","4",608467.101773,6980.61824972,99.565777383,4.78,1.7384631874,0.797426091347,1054291,602661.85852,509467.767054,213008.283727,65050.0957455,NA,2.52447111151,NA,NA,755.104003906,756.930480957,2939.42257726,1758.98979902,25.1981950036,4,3150.64977532,45.1342511882,2,0.210297853125,99.7897021469,2070.97868932,29.6675540079,70.3324459921,73.6399527337,1.05492021049,29.6675540079,464.075362417,0.000762695897715,2,0,0,2.72119855696,4.472219696e-06,1,0.13139674353,0.0925759561763,2428,0.399035542419,591390,97.1934223357,10652,1.75062874705,2210,0.363207804261,0.152735087119,2010,756,3804,155.824881696,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",1777,155.824881696,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",2006,"0",0.58,0,"D",NA,"3","0","0","0","yes",5805.24325299996,98999.334719,395458.818046,543417.0060275,0.162702855142912,0.00954076767023917,0.649926375466612,0.893091844150732,"Side Channel Border"
"231",1918,1,1918,67096,11006790,"BWC-S","D19.RS","8/20/2014 0:00:00",579195,4915695,0,1853,"P04_CFL_19",1853,"CFL","Contiguous Floodplain Lake","4",8826463.82936,101956.383817,96.7205005883,5.42,0.75617603899,0.440256609626,6286104,5793849.96577,2254755.87844,110404.885388,9776.8835996,0.735056345112,9.68090857796,79.3507437642,440928.058759,757.326965332,761.163208008,6173.81878819,4677.32557404,4.58757499916,18,0,0,0,93.8287812706,6.1712187294,97279.0582428,95.4124250007,4.58757499932,38956.0185705,38.2085133977,40.0456370304,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,759,533,0,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",1501,237.767973109,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",2014,"0",1,0.02,"D",NA,"2","0","0","0","no",3032613.86359,6571707.95092,8716058.943972,8816686.9457604,0.744545956112133,0.343581973734763,0.987491606205788,0.998892321569701,"Backwater, Contiguous Shoreline"
"232",1937,1,1937,67770,11007190,"MCB-U","D6.RS","10/9/2015 0:00:00",581245,4912895,0,3568,"P04_SCB_21",21,"SCB","Structured Channel Border","4",1895752.94995,21609.4745128,98.7562751808,10.8,2.44333386562,1.17689892784,4590230.25,1858696.98294,1705378.99561,1254726.44163,629206.339366,NA,4.42739636142,NA,NA,753.2578125,759.753173828,10453.2447996,NA,NA,NA,1765.55142891,8.17026544474,11,4.22581548941,95.7741845106,6155.59611846,28.4856353856,71.5143646144,1482.48344776,6.86034011092,24.0835074172,8083.25952711,0.00426387812153,51,7,13.7254901961,283.255547066,0.000149415854568,1,4.60159408796,2.70973800477,8154,0.430119335972,1807745,95.3576255834,34053,1.79627836005,29031,1.53137042465,0.0688225464026,2010,757,649,32.0652795862,"Dv","Dv","Dv","Developed","Developed","Developed"," ",1787,380.266967641,"Uf","Uf","Fo","Upland forest","Upland forest","Forest","20-50 feet",2015,"0",3,0.2,"D",NA,"4","0","1","0","no",37055.96701,190373.95434,641026.50832,1266546.610584,0.10042128872595,0.0195468333629534,0.338138209589444,0.668096869171379,"Main Channel Border--Unstructured"
"233",1938,1,1938,67835,11004291,"SCB","D7.RS","9/18/2003 0:00:00",538445,4936795,1,3509,"P04_SC_8",8,"SC","Side Channel","4",1984032.25666,24188.7775897,91.6996179822,5.77,1.67445744783,0.965336812632,3051154.5,1926714.11435,1634218.82858,840212.314274,428739.496266,NA,4.84434009385,NA,NA,785.839050293,793.486022949,12306.5789742,723.388676454,2.99059625387,4,1393.46238798,5.76078052234,18,2.28790123233,97.7120987677,21511.1735484,88.9303871129,11.0696128871,15052.6524498,62.2299014242,88.9303871129,186.879266616,9.4191647333e-05,1,1,100,0,0,0,0,0,13130,0.661783595298,1864035,93.9518495096,51597,2.60061296014,40026,2.01740671633,0.18656207036,2010,789,739,54.1882916499,"Dv","Dv","Dv","Developed","Developed","Developed"," ",1544,98.5356024245,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",2003,"0",0.5,0.18,"D",NA,"1","0","0","0","yes",57318.14231,349813.42808,1143819.942386,1555292.760394,0.176314385467145,0.0288897229959818,0.576512775206363,0.783904976934318,"Side Channel Border"
"234",1977,1,1977,69529,11006202,"BWC-S","D18.RS","7/25/2012 0:00:00",541845,4936045,0,1901,"P04_CFL_67",1901,"CFL","Contiguous Floodplain Lake","4",2397352.97426,16901.9586867,90.1911409465,2.97,0.760912544886,0.23871178048,1609833,1919961.71692,322486.504583,227.13936762,0,0.934877023092,3.07940005377,8.72007892315,102637.502704,786.053771973,787.546386719,2402.12461533,98.8821652802,0.585033765099,1,1208.06808763,7.14750349367,1,9.45177069138,90.5482293086,15595.0084338,92.2674627413,7.7325372587,4148.42712738,24.5440614563,26.6009931639,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,787,3293,2.95559835365,"Smp","Sm","Ma","Shallow marsh perennial","Shallow marsh","Marsh"," ",1617,19.877077407,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2012,"0",0.5,0,"D",NA,"1","0","0","0","no",477391.25734,2074866.469677,2397125.83489238,2397352.97426,0.865482259790074,0.199132652748959,0.999905254098975,1,"Backwater, Contiguous Shoreline"
"235",1979,1,1979,69639,11001114,"BWC-S","D20.RS","8/21/1995 0:00:00",580495,4916395,0,1853,"P04_CFL_19",1853,"CFL","Contiguous Floodplain Lake","4",8826463.82936,101956.383817,96.7205005883,5.42,0.75617603899,0.440256609626,6286104,5793849.96577,2254755.87844,110404.885388,9776.8835996,0.735056345112,9.68090857796,79.3507437642,440928.058759,757.326965332,761.163208008,6173.81878819,4677.32557404,4.58757499916,18,0,0,0,93.8287812706,6.1712187294,97279.0582428,95.4124250007,4.58757499932,38956.0185705,38.2085133977,40.0456370304,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,759,555,92.4390628752,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",320,546.814766516,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",1995,"0",0.8,0.03,"D",666.4,"2","0","0","0","no",3032613.86359,6571707.95092,8716058.943972,8816686.9457604,0.744545956112133,0.343581973734763,0.987491606205788,0.998892321569701,"Backwater, Contiguous Shoreline"
"236",1982,1,1982,69764,11006618,"SCB","D13.RS","10/10/2013 0:00:00",582845,4912845,1,3534,"P04_SC_33",33,"SC","Side Channel","4",1120517.26283,15884.2773011,99.2733478457,9.08,2.63501424757,1.48723295703,2935998.75,1106946.82732,990714.260529,718795.041532,439355.262588,NA,4.23304857677,NA,NA,754.046447754,757.452819824,5482.01082713,3067.32424434,19.3104425603,14,9006.26810178,56.6992626171,24,5.74465913514,94.2553408649,3810.68493462,23.9902946945,76.0097053055,3488.04332947,21.9590936582,23.9902946945,531.773068809,0.000474578202808,8,4,50,461.940449465,0.000412256432621,3,12.1222419956,8.42647824004,42554,3.79771034429,995565,88.8486980991,51119,4.5620894649,25393,2.26618552363,0.328334287648,2010,756,1590,90.9490220233,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",823,90.9490220233,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2013,"0",2,0.1,"D",NA,"3","0","0","0","yes",13570.43551,129803.002301,401722.221298,681162.000242,0.115842037072385,0.0121108669720324,0.358514977523329,0.607899603904044,"Side Channel Border"
