"","FID","Join_Count","TARGET_FID","Field1","barcode","stratum","lcode","sdate","utm_e","utm_n","snag","OBJECTID","uniq_id","aa_num","AQUA_CODE","AQUA_DESC","pool","Area","Perimeter","bath_pct","max_depth","avg_depth","sd_depth","tot_vol","area_gt50","area_gt100","area_gt200","area_gt300","avg_fetch","shoreline_density_index","econ","sill","min_rm","max_rm","len_met","len_prm_lotic","pct_prm_lotic","num_lotic_outl","len_prm_lentic","pct_prm_lentic","num_lentic_outl","pct_aqveg","pct_opwat","len_terr","pct_terr","pct_aq","len_wetf","pct_prm_wetf","pct_terr_shore_wetf","len_wd","wdl_p_m2","num_wd","scour_wd","psco_wd","len_revln","rev_p_m2","num_rev","pct_terr_shore_rev","pct_prm_rev","area_tpi1","pct_tpi1","area_tpi2","pct_tpi2","area_tpi3","pct_tpi3","area_tpi4","pct_tpi4","sinuosity","year_phot","RIVER_MILE","NEAR_TERR_FID.p","NEAR_TERR_DIST.p","NEAR_TERR_CLASS_31.p","NEAR_TERR_CLASS_15.p","NEAR_TERR_CLASS_7.p","NEAR_TERR_CLASS_31_N.p","NEAR_TERR_CLASS_15_N.p","NEAR_TERR_CLASS_7_N.p","NEAR_TERR_HEIGHT_N.p","NEAR_FOREST_FID.p","NEAR_FOREST_DIST.p","NEAR_FOREST_CLASS_31.p","NEAR_FOREST_CLASS_15.p","NEAR_FOREST_CLASS_7.p","NEAR_FOREST_CLASS_31_N.p","NEAR_FOREST_CLASS_15_N.p","NEAR_FOREST_CLASS_7_N.p","NEAR_FOREST_HEIGHT_N.p","year.p","sitetype.p","depth.p","current.p","gear.p","stageht.p","substrt.p","wingdyke.p","riprap.p","trib.p","snagyn","area_le50","area_le100","area_le200","area_le300","pct_area_le100","pct_area_le50","pct_area_le200","pct_area_le300","stratum_name"
"325",2915,1,2915,103070,13002420,"BWC-S","D13.RS","8/18/1998 0:00:00",726725,4669835,0,932,"P13_CFL_128",932,"CFL","Contiguous Floodplain Lake","13",1980712.677,13905.4879505,90.7690964407,5.9,0.709572739917,0.724150785313,1248447,1081354.16088,200717.497777,139752.895669,44344.8546229,0.416539334173,2.78721557854,33.853456595,21859.394543,543.972045898,546.25201416,3669.24412277,98.6702694313,0.709577900341,1,100.216693435,0.720698862145,1,68.0246682975,31.9753317025,13706.6009876,98.5697232373,1.43027676273,6490.46594102,46.6755712861,47.3528480685,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,545,11314,14.3190268279,"Smp","Sm","Ma","Shallow marsh perennial","Shallow marsh","Marsh"," ",4714,40.5487033651,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1998,"0",0.7,0,"D",NA,"1","0","0","0","no",899358.51612,1779995.179223,1840959.781331,1936367.8223771,0.898664001039763,0.454058040100078,0.929443125551824,0.977611667185336,"Backwater, Contiguous Shoreline"
"326",2917,1,2917,103198,13002151,"SCB","D6.RS","10/7/1997 0:00:00",733175,4662635,1,4529,"P13_TSC_36",36,"TSC","Tertiary Channel","13",305606.709697,15397.6156298,85.5920343697,8.83,2.02227537477,1.33750650792,529482.25,299237.437433,286171.552367,223415.897632,150004.514758,NA,7.85718718357,NA,NA,535.756713867,540.10559082,6998.82163554,488.868203405,3.17496042997,7,1368.19477892,8.88575745632,12,1.51788082978,98.4821191702,13564.8884202,88.0973310825,11.9026689175,11674.236637,75.8184703248,86.0621648728,0,0,0,0,0,61.2878696865,0.000200544908675,1,0.451812560398,0.875688406964,18698,6.11832116466,172993,56.6064142281,83272,27.2480928454,4657,1.5238539771,0.283482653646,2010,536,9874,1.25299177586,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3604,1.25299177586,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1997,"0",0.6,0.05,"D",NA,"1","0","0","0","yes",6369.27226399997,19435.15733,82190.812065,155602.194939,0.0635953227246527,0.0208414019126573,0.268943087494675,0.509158307071448,"Side Channel Border"
"327",2921,1,2921,103401,13002777,"IMP-S","D16.RS","7/19/1999 0:00:00",733775,4644635,1,1002,"P13_CFL_198",1002,"CFL","Contiguous Floodplain Lake","13",9828576.60533,24485.8910189,98.7139378324,3.51,1.1482307615,0.367091627589,10997112,9391495.91391,6984622.87267,238279.335681,2593.76807808,2.67343700647,2.20325957906,25.451716587,18829.5497107,522.438720703,526.569396973,6647.66254836,15612.30652,63.7604182259,3,673.139389533,2.74909084997,2,59.5288010846,40.4711989154,8200.44510939,33.4904909242,66.5095090758,3001.88855805,12.2596664166,36.6064099937,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,524,10812,54.2395973155,"Rd","RdLv","GrFb","Roadside","Road/levee","Grass/forbs"," ",4057,115.981138025,"PoCm","WtFo","Fo","Populus community","Wet forest","Forest",">50 feet",1999,"0",0.9,0,"D",NA,"3","0","0","0","yes",437080.69142,2843953.73266,9590297.269649,9825982.83725192,0.289355605278361,0.0444703957623907,0.975756475708621,0.9997360993171,"Impounded--Shoreline"
"328",2948,1,2948,104317,13003147,"BWC-S","D8.RS","6/29/2000 0:00:00",736525,4660685,0,874,"P13_CFL_70",874,"CFL","Contiguous Floodplain Lake","13",9425759.20554,39256.7115886,93.7393986768,8.48,0.753837302322,0.347472372567,6487589,6940406.99753,1669500.6684,30350.4935246,14366.9133891,1.06595734591,3.60703880959,41.9221811929,1737625.19521,531.709899902,535.051330566,5377.4980248,98.7885093462,0.251647438995,1,0,0,0,78.6892949902,21.3107050098,39157.9230793,99.7483525611,0.251647438877,20169.2540069,51.3778490116,51.5074662312,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,534,9491,41.8496589026,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3221,41.8496589026,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2000,"0",0.5,0,"D",NA,"3","0","0","0","no",2485352.20801,7756258.53714,9395408.7120154,9411392.2921509,0.822878918080281,0.263676607243396,0.996780047860043,0.998475781836156,"Backwater, Contiguous Shoreline"
"329",2969,1,2969,105288,13005484,"IMP-S","D16.RS","8/1/2007 0:00:00",733825,4646235,0,1002,"P13_CFL_198",1002,"CFL","Contiguous Floodplain Lake","13",9828576.60533,24485.8910189,98.7139378324,3.51,1.1482307615,0.367091627589,10997112,9391495.91391,6984622.87267,238279.335681,2593.76807808,2.67343700647,2.20325957906,25.451716587,18829.5497107,522.438720703,526.569396973,6647.66254836,15612.30652,63.7604182259,3,673.139389533,2.74909084997,2,59.5288010846,40.4711989154,8200.44510939,33.4904909242,66.5095090758,3001.88855805,12.2596664166,36.6064099937,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,525,9736,34.6012822487,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3466,34.6012822487,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2007,"0",0.7,0,"D",NA,"3","0","0","0","no",437080.69142,2843953.73266,9590297.269649,9825982.83725192,0.289355605278361,0.0444703957623907,0.975756475708621,0.9997360993171,"Impounded--Shoreline"
"330",2976,1,2976,105609,13002018,"IMP-S","D18.RS","9/5/1997 0:00:00",734125,4648535,1,810,"P13_CFL_6",810,"CFL","Contiguous Floodplain Lake","13",2077960.15867,15473.7317016,70.7689218133,3.69,0.602739094958,0.33240116417,864298,936892.928022,158317.482584,3100.82695305,1109.39525698,2.15891127617,3.02810912819,49.126352376,0,526.53918457,528.328918457,2880.2903337,2606.39129907,16.8439737055,1,673.139389533,4.35020719316,2,98.702496676,1.297503324,12194.201013,78.8058191014,21.1941808986,3407.18879351,22.0191797248,27.9410581298,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,526,11357,78.9613445271,"Smp","Sm","Ma","Shallow marsh perennial","Shallow marsh","Marsh"," ",3112,82.4522943063,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",1997,"0",0.4,0,"D",NA,"1","0","0","0","yes",1141067.230648,1919642.676086,2074859.33171695,2076850.76341302,0.923811107771512,0.549128541222052,0.998507754376275,0.999466113316778,"Impounded--Shoreline"
"331",2979,1,2979,105744,13004205,"BWC-S","F14A.RS","9/26/2001 0:00:00",719725,4676685,0,4532,"P13_TSC_39",39,"TSC","Tertiary Channel","13",1489762.74504,27874.9742098,82.3872797253,6.52,1.57721903015,0.841661348101,1935247.75,1439752.1896,1269994.37587,807071.117851,437021.378964,NA,6.442448973,NA,NA,550.104431152,556.403625488,10137.5454127,1486.20492833,5.33168180585,14,4595.88534687,16.4874963194,23,1.172535697e-05,99.9999882746,21100.1525199,75.6956844555,24.3043155445,10593.6843192,38.0042838406,50.2066717727,95.6226728183,6.4186510998e-05,2,2,100,0,0,0,0,0,3899,0.261719526346,1230780,82.6158396092,46405,3.11492552452,13121,0.880744269091,0.333632230594,2010,551,12588,42.1410208777,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",4550,42.1410208777,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",2001,"1",0.8,0,"D",NA,"3","0","0","0","no",50010.55544,219768.36917,682691.627189,1052741.366076,0.14751903945893,0.0335694764864437,0.45825526880837,0.706650350588364,"Backwater, Contiguous Shoreline"
"332",2980,1,2980,105799,13008110,"BWC-S","D13.RS","6/19/2015 0:00:00",735025,4662285,0,886,"P13_CFL_82",886,"CFL","Contiguous Floodplain Lake","13",894849.991201,13536.2343089,73.5011461661,1.26,0.512151684312,0.269158474872,322550,337465.247309,42965.3703326,0,0,0.250127097396,4.03661948692,6.05333542756,40560.312355,534.420715332,536.538818359,3408.74792547,196.280062822,1.45003446559,2,0,0,0,84.4182949039,15.5817050961,13339.9542461,98.5499655346,1.45003446543,5256.87960554,38.8356132553,39.4070287541,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,535,12927,1.8108780543,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",3591,118.948642374,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2015,"0",NA,NA,"D",NA,NA,"0","0","0","no",557384.743892,851884.6208684,894849.991201,894849.991201,0.951985952109208,0.622880649687352,1,1,"Backwater, Contiguous Shoreline"
"333",2983,1,2983,105805,13006502,"BWC-S","D8.RS","8/11/2010 0:00:00",715925,4679085,1,982,"P13_CFL_178",982,"CFL","Contiguous Floodplain Lake","13",786096.137973,23482.723141,45.8213674639,1.04,0.495711365185,0.300586828155,158567,152320.7166,9810.36749261,0,0,0.105658071016,7.47146376863,65.2626051954,8617.38499881,553.668273926,555.539733887,3011.81537364,438.659809065,1.86801081983,4,0,0,0,1.9590459e-08,99.9999999804,23044.0633223,98.1319891391,1.86801086086,16276.9025573,69.3143740595,70.6338215168,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,553,12749,13.0794608214,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",3408,91.2891121886,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2010,"0",1,0,"D",NA,"1","0","0","0","yes",633775.421373,776285.77048039,786096.137973,786096.137973,0.987520142869666,0.80623144009743,1,1,"Backwater, Contiguous Shoreline"
"334",2984,1,2984,105828,13004204,"BWC-S","D7.RS","9/26/2001 0:00:00",720125,4674535,0,947,"P13_CFL_143",947,"CFL","Contiguous Floodplain Lake","13",1918625.938,43156.3692904,37.6884303333,2.21,0.294383561644,0.244886794383,14758,4363.53205591,833.010759415,200.474065263,0,0.140778480842,8.7891082459,23.8545253572,0,548.972290039,551.154418945,3511.78733358,132.918349754,0.307992428324,3,0,0,0,97.9939235753,2.0060764247,43023.4509406,99.6920075716,0.307992428431,40118.8393518,92.9615720957,93.2487712508,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,549,10075,10.18439956,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3805,10.18439956,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2001,"0",NA,NA,"D",NA,NA,"0","0","0","no",1914262.40594409,1917792.92724058,1918425.46393474,1918625.938,0.999565829512196,0.99772569943443,0.99989551164649,1,"Backwater, Contiguous Shoreline"
"335",2987,1,2987,105891,13005957,"IMP-S","D13.RS","9/22/2008 0:00:00",736825,4651235,0,814,"P13_CFL_10",814,"CFL","Contiguous Floodplain Lake","13",367986.451305,9189.7167099,86.3754627033,0.99,0.287697451227,0.154949519886,86088,25287.3044057,0,0,0,2.56301150031,4.2734760802,82.3464421523,0,527.920471191,528.642333984,1161.72266729,1722.60490736,18.7449184968,2,861.562355839,9.37528743308,8,76.5744667728,23.4255332272,6605.5494467,71.8797940701,28.1202059299,6605.5494467,71.8797940701,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,528,11199,33.8633266523,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",4266,33.8633266523,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2008,"0",NA,NA,"D",NA,NA,"0","0","0","no",342699.1468993,367986.451305,367986.451305,367986.451305,1,0.931281968898521,1,1,"Impounded--Shoreline"
"336",2988,1,2988,105892,13005700,"BWC-S","D4.RS","10/29/2007 0:00:00",717525,4677335,1,4536,"P13_TSC_43",43,"TSC","Tertiary Channel","13",312170.068282,12417.8785745,69.0809343723,1.88,0.199792463768,0.204351311173,43080.25,165103.831014,163108.659545,159537.381896,159537.381896,NA,6.26970124809,NA,NA,552.491699219,553.866210938,2212.05668986,381.538218387,3.07249113524,4,1472.47977624,11.857740172,19,0,100,9604.18052838,77.3415561343,22.6584438657,5949.64410092,47.9119204237,61.9484825732,0,0,0,0,0,0,0,0,0,0,0,0,234039,74.9716336637,388,0.124291224375,4,0.00128135282861,0.589880710244,2010,552,9670,65.4312946512,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3400,65.4312946512,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2007,"0",1.1,0,"D",NA,"1","0","0","0","yes",147066.237268,149061.408737,152632.686386,152632.686386,0.477500644303748,0.471109347790344,0.488940811096978,0.488940811096978,"Backwater, Contiguous Shoreline"
"337",3008,1,3008,106768,13001396,"SCB","D6.RS","7/8/1996 0:00:00",720925,4674335,1,4507,"P13_SC_14",14,"SC","Side Channel","13",143644.386544,3360.61930644,77.4482057229,3.74,1.29823780625,0.800761744612,144396.5,140418.884374,107285.314889,69424.2489518,51230.2612439,NA,2.50132461274,NA,NA,549.127441406,550.01953125,1435.67586954,562.861548812,16.7487447249,3,195.0250213,5.80324647086,3,13.8738195014,86.1261804986,2602.73273633,77.4480088043,22.5519911957,2602.73273633,77.4480088043,100,0,0,0,0,0,0,0,0,0,0,0,0,115991,80.7487175731,3824,2.66212978593,831,0.578511990613,0.0547611359806,2010,549,10070,22.0137343965,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3800,22.0137343965,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1996,"0",1,0.22,"D",NA,"2","0","0","0","yes",3225.50217000002,36359.071655,74220.1375922,92414.1253001,0.253118639229684,0.0224547735390412,0.516693616631274,0.643353544983761,"Side Channel Border"
"338",3015,1,3015,106950,13006849,"BWC-S","D12.RS","8/25/2011 0:00:00",734825,4661085,1,886,"P13_CFL_82",886,"CFL","Contiguous Floodplain Lake","13",894849.991201,13536.2343089,73.5011461661,1.26,0.512151684312,0.269158474872,322550,337465.247309,42965.3703326,0,0,0.250127097396,4.03661948692,6.05333542756,40560.312355,534.420715332,536.538818359,3408.74792547,196.280062822,1.45003446559,2,0,0,0,84.4182949039,15.5817050961,13339.9542461,98.5499655346,1.45003446543,5256.87960554,38.8356132553,39.4070287541,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,535,10823,16.7811333076,"Rd","RdLv","GrFb","Roadside","Road/levee","Grass/forbs"," ",3229,58.5166577542,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2011,"0",1,0,"D",NA,"1","0","1","0","yes",557384.743892,851884.6208684,894849.991201,894849.991201,0.951985952109208,0.622880649687352,1,1,"Backwater, Contiguous Shoreline"
"339",3016,1,3016,107080,13002739,"MCB-U","D3.RS","7/7/1999 0:00:00",736875,4652485,1,4579,"P13_SCB_31",31,"SCB","Structured Channel Border","13",1441984.52601,9071.579116,98.7094503669,8.14,2.12780529357,1.69419837672,3028771.25,1403989.84867,1050431.18375,550466.933258,329628.465171,NA,2.13106973079,NA,NA,528.55090332,530.836547852,3678.37917113,NA,NA,NA,1015.24710812,11.1915146761,4,28.3492170413,71.6507829587,3427.45455113,37.7823365403,62.2176634597,2609.70998856,28.7679791488,76.1413448269,900.033044584,0.000624162762047,9,0,0,1356.11661608,0.000940451573244,5,39.5662902556,36.8672329031,32154,2.22984362315,1363899,94.584856869,19915,1.38108278146,16234,1.12580958444,0.200920312006,2010,529,11098,0,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",4165,0,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",1999,"0",0.4,0.04,"D",NA,"3","0","0","0","yes",37994.6773399999,391553.34226,891517.592752,1112356.060839,0.271537825266014,0.0263488800709478,0.618257392275108,0.771406378345066,"Main Channel Border--Unstructured"
"340",3017,1,3017,107102,13007630,"BWC-S","D13.RS","9/26/2013 0:00:00",738175,4659585,0,874,"P13_CFL_70",874,"CFL","Contiguous Floodplain Lake","13",9425759.20554,39256.7115886,93.7393986768,8.48,0.753837302322,0.347472372567,6487589,6940406.99753,1669500.6684,30350.4935246,14366.9133891,1.06595734591,3.60703880959,41.9221811929,1737625.19521,531.709899902,535.051330566,5377.4980248,98.7885093462,0.251647438995,1,0,0,0,78.6892949902,21.3107050098,39157.9230793,99.7483525611,0.251647438877,20169.2540069,51.3778490116,51.5074662312,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,533,9482,31.7921769774,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3212,31.7921769774,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2013,"0",NA,NA,"D",NA,NA,"0","0","0","no",2485352.20801,7756258.53714,9395408.7120154,9411392.2921509,0.822878918080281,0.263676607243396,0.996780047860043,0.998475781836156,"Backwater, Contiguous Shoreline"
"341",3070,1,3070,109149,13004148,"BWC-S","F44A.RS","9/7/2001 0:00:00",735125,4660135,1,886,"P13_CFL_82",886,"CFL","Contiguous Floodplain Lake","13",894849.991201,13536.2343089,73.5011461661,1.26,0.512151684312,0.269158474872,322550,337465.247309,42965.3703326,0,0,0.250127097396,4.03661948692,6.05333542756,40560.312355,534.420715332,536.538818359,3408.74792547,196.280062822,1.45003446559,2,0,0,0,84.4182949039,15.5817050961,13339.9542461,98.5499655346,1.45003446543,5256.87960554,38.8356132553,39.4070287541,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,534,8804,0,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",3564,153.06197569,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2001,"1",0.9,0,"D",NA,"4","0","1","0","yes",557384.743892,851884.6208684,894849.991201,894849.991201,0.951985952109208,0.622880649687352,1,1,"Backwater, Contiguous Shoreline"
"342",3083,1,3083,109593,13000160,"BWC-S","D10.RS","8/9/1993 0:00:00",734875,4660485,1,886,"P13_CFL_82",886,"CFL","Contiguous Floodplain Lake","13",894849.991201,13536.2343089,73.5011461661,1.26,0.512151684312,0.269158474872,322550,337465.247309,42965.3703326,0,0,0.250127097396,4.03661948692,6.05333542756,40560.312355,534.420715332,536.538818359,3408.74792547,196.280062822,1.45003446559,2,0,0,0,84.4182949039,15.5817050961,13339.9542461,98.5499655346,1.45003446543,5256.87960554,38.8356132553,39.4070287541,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,534,9822,29.1830718917,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3552,29.1830718917,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1993,"0",1.1,0,"D",NA,"1","0","0","0","yes",557384.743892,851884.6208684,894849.991201,894849.991201,0.951985952109208,0.622880649687352,1,1,"Backwater, Contiguous Shoreline"
"343",3085,1,3085,109661,13003846,"IMP-S","D14.RS","6/15/2001 0:00:00",735575,4650435,1,813,"P13_CFL_9",813,"CFL","Contiguous Floodplain Lake","13",566446.454205,5787.08630207,96.350678153,2.42,0.518046724691,0.20818689324,274694,272449.083427,16747.1404325,226.017343417,0,2.53071878251,2.16908012975,60.5938898118,0,527.124206543,528.529724121,2261.95565898,4932.27502393,85.2289868593,1,0,0,0,95.8978916884,4.1021083116,854.811278142,14.7710131407,85.2289868593,747.825288687,12.9223109809,87.4842562106,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,527,11039,27.7931711812,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",4106,27.7931711812,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2001,"0",0.5,0.02,"D",NA,"3","0","0","0","yes",293997.370778,549699.3137725,566220.436861583,566446.454205,0.970434733401228,0.519020586315826,0.999600990805505,1,"Impounded--Shoreline"
"344",3105,1,3105,110418,13006371,"BWC-S","D10.RS","10/19/2009 0:00:00",733875,4664035,1,4540,"P13_TSC_47",47,"TSC","Tertiary Channel","13",215162.686674,10872.3552314,81.5661872943,4.82,0.99296227758,0.649308535032,174389,199085.656996,151266.205141,95694.3867448,87443.2247469,NA,6.61203619532,NA,NA,535.859313965,537.945800781,3357.86669246,121.015842728,1.11306005141,2,1796.00133561,16.5189721765,14,5.88913142231,94.1108685777,8955.33805304,82.3679677718,17.6320322282,3306.92173377,30.4158727653,36.9268219043,0,0,0,0,0,0,0,0,0,0,1086,0.504734355565,169642,78.8435962677,27548,12.8033351999,229,0.106431093393,0.384393527983,2010,537,10826,5.59640900353,"Rd","RdLv","GrFb","Roadside","Road/levee","Grass/forbs"," ",4710,68.2376228315,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2009,"0",0.7,0,"D",NA,"1","0","1","0","yes",16077.029678,63896.481533,119468.2999292,127719.4619271,0.296968226790232,0.0747203426696322,0.555246366254063,0.593594846306283,"Backwater, Contiguous Shoreline"
"345",3109,1,3109,110615,13003138,"IMP-S","D18.RS","6/27/2000 0:00:00",735125,4650585,1,4520,"P13_TSC_27",27,"TSC","Tertiary Channel","13",3679859.71751,42088.2011919,97.8984329989,7.95,1.61799278254,1.13197100997,5828616.75,3478797.24289,2586283.81898,1032174.52229,579218.301158,NA,6.18927530999,NA,NA,526.377380371,532.200073242,9370.69254502,3105.98572988,7.37970652563,18,26639.2332537,63.2938270092,33,2.1338624583,97.8661375417,12342.9821976,29.3264664397,70.6735335603,6349.41327392,15.0859696877,51.4414844992,0,0,0,0,0,710.058483763,0.000192958030542,3,5.75273035637,7.57743870425,49978,1.35814959908,3487548,94.7739388924,73480,1.99681524952,28589,0.776904615792,0.584334654686,2010,528,8633,27.824396401,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",4265,196.542013944,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2000,"0",0.6,0.07,"D",NA,"2","0","0","0","yes",201062.47462,1093575.89853,2647685.19522,3100641.416352,0.297178692254599,0.054638624853898,0.719507100398809,0.84259772229852,"Impounded--Shoreline"
"346",3112,1,3112,110738,13007362,"MCB-U","D3.RS","10/29/2012 0:00:00",728975,4671585,1,4598,"P13_SCB_50",50,"SCB","Structured Channel Border","13",239905.880331,3243.38334679,94.6725439521,8.79,3.37826647564,1.41876970485,766359.75,238981.724014,233952.899547,216620.737663,157371.027304,NA,1.86798293284,NA,NA,544.039123535,544.915771484,1410.82461024,NA,NA,NA,0,0,0,8.33651e-10,99.9999999992,1359.49792991,41.9160421248,58.0839578752,1316.28612386,40.5837356587,96.8214879111,453.471242102,0.00189020478146,4,3,75,0,0,0,0,0,2724,1.13544528223,208772,87.0224605216,10031,4.18122306388,12775,5.32500494876,0.0364008054317,2010,544,10004,40.0056516231,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3734,40.0056516231,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2012,"0",1.2,0.09,"D",NA,"3","0","0","0","yes",924.156316999986,5952.98078399998,23285.142668,82534.853027,0.0248138177179593,0.00385216200505348,0.0970594911465834,0.344030137623663,"Main Channel Border--Unstructured"
"347",3113,1,3113,110749,13006938,"SCB","D5.RS","9/27/2011 0:00:00",721275,4674335,1,4507,"P13_SC_14",14,"SC","Side Channel","13",143644.386544,3360.61930644,77.4482057229,3.74,1.29823780625,0.800761744612,144396.5,140418.884374,107285.314889,69424.2489518,51230.2612439,NA,2.50132461274,NA,NA,549.127441406,550.01953125,1435.67586954,562.861548812,16.7487447249,3,195.0250213,5.80324647086,3,13.8738195014,86.1261804986,2602.73273633,77.4480088043,22.5519911957,2602.73273633,77.4480088043,100,0,0,0,0,0,0,0,0,0,0,0,0,115991,80.7487175731,3824,2.66212978593,831,0.578511990613,0.0547611359806,2010,549,10070,42.0675807952,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3800,42.0675807952,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2011,"0",0.7,0.13,"D",NA,"2","0","0","0","yes",3225.50217000002,36359.071655,74220.1375922,92414.1253001,0.253118639229684,0.0224547735390412,0.516693616631274,0.643353544983761,"Side Channel Border"
"348",3114,1,3114,110873,13007709,"BWC-S","D8.RS","10/23/2013 0:00:00",725075,4673485,1,4506,"P13_SC_13",13,"SC","Side Channel","13",1975277.15563,27382.7045493,86.9776676707,6.51,1.88070664435,1.25408231775,3230348.75,1811914.31177,1592768.34274,1141340.46971,735752.568031,NA,5.4961349535,NA,NA,542.895141602,548.18170166,8507.87256374,1793.66077892,6.5503419346,13,475.117487438,1.73510066028,12,0.880843184988,99.119156815,25113.926283,91.7145574053,8.28544259467,18765.1073245,68.5290501189,74.7199267571,615.998681148,0.000311854303277,4,2,50,11.6739670049,5.910040002e-06,1,0.0464840378734,0.137213703161,17280,0.874813944501,1686849,85.3980918674,62181,3.14796330342,73999,3.74625909023,0.371159818074,2010,546,10048,69.4528456447,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",3778,69.4528456447,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2013,"0",0.9,0.07,"D",NA,"1","0","0","0","yes",163362.84386,382508.81289,833936.68592,1239524.587599,0.193648173270146,0.0827037579989106,0.422187176894688,0.627519325106386,"Backwater, Contiguous Shoreline"
