"","FID","Join_Count","TARGET_FID","Field1","barcode","stratum","lcode","sdate","utm_e","utm_n","snag","OBJECTID","uniq_id","aa_num","AQUA_CODE","AQUA_DESC","pool","Area","Perimeter","bath_pct","max_depth","avg_depth","sd_depth","tot_vol","area_gt50","area_gt100","area_gt200","area_gt300","avg_fetch","shoreline_density_index","econ","sill","min_rm","max_rm","len_met","len_prm_lotic","pct_prm_lotic","num_lotic_outl","len_prm_lentic","pct_prm_lentic","num_lentic_outl","pct_aqveg","pct_opwat","len_terr","pct_terr","pct_aq","len_wetf","pct_prm_wetf","pct_terr_shore_wetf","len_wd","wdl_p_m2","num_wd","scour_wd","psco_wd","len_revln","rev_p_m2","num_rev","pct_terr_shore_rev","pct_prm_rev","area_tpi1","pct_tpi1","area_tpi2","pct_tpi2","area_tpi3","pct_tpi3","area_tpi4","pct_tpi4","sinuosity","year_phot","RIVER_MILE","NEAR_TERR_FID.p","NEAR_TERR_DIST.p","NEAR_TERR_CLASS_31.p","NEAR_TERR_CLASS_15.p","NEAR_TERR_CLASS_7.p","NEAR_TERR_CLASS_31_N.p","NEAR_TERR_CLASS_15_N.p","NEAR_TERR_CLASS_7_N.p","NEAR_TERR_HEIGHT_N.p","NEAR_FOREST_FID.p","NEAR_FOREST_DIST.p","NEAR_FOREST_CLASS_31.p","NEAR_FOREST_CLASS_15.p","NEAR_FOREST_CLASS_7.p","NEAR_FOREST_CLASS_31_N.p","NEAR_FOREST_CLASS_15_N.p","NEAR_FOREST_CLASS_7_N.p","NEAR_FOREST_HEIGHT_N.p","year.p","sitetype.p","depth.p","current.p","gear.p","stageht.p","substrt.p","wingdyke.p","riprap.p","trib.p","snagyn","area_le50","area_le100","area_le200","area_le300","pct_area_le100","pct_area_le50","pct_area_le200","pct_area_le300","stratum_name"
"389",2914,1,2914,103041,12004902,"IMP-S","H34A.RS","7/16/2002 0:00:00",639570,4829600,1,2639,"P08_CFL_340",2639,"CFL","Contiguous Floodplain Lake","8",1137828.00832,7631.01650244,99.733878205,2.97,0.994744546562,0.410983623891,1105504,1071569.67847,386521.409899,36752.7249787,0,1.56029313497,2.0180835901,39.3961313662,0,680.516052246,682.296264648,2864.96702703,3494.91448725,45.7988065696,1,0,0,0,85.9833951457,14.0166048543,4005.94637466,52.4955800237,47.5044199763,1023.8532456,13.4169968742,25.5583362792,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,681,5444,16.9185288577,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",2006,16.9185288577,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",2002,"1",1,0.06,"D",7.2,"2","0","1","0","yes",66258.3298500001,751306.598421,1101075.2833413,1137828.00832,0.660298914183262,0.0582322893842544,0.967699226324227,1,"Impounded--Shoreline"
"390",2949,1,2949,104351,12007319,"MCB-U","D2.RS","7/17/2013 0:00:00",641020,4846049,1,3930,"P08_SCB_26",26,"SCB","Structured Channel Border","8",1372202.23635,16472.9277448,96.1483639255,24.62,3.08173895884,1.65755110967,4099483.25,1273512.23666,1177769.76044,977896.202944,691103.374635,NA,3.96695067097,NA,NA,691.098632813,695.897583008,7723.14250682,NA,NA,NA,178.489578263,1.08353281838,3,4.19757313639,95.8024268636,6420.0340388,38.9732422691,61.0267577309,5644.37024254,34.2645237688,87.9180734623,2588.69180728,0.00188652353035,21,11,52.380952381,1779.78346271,0.00129702708213,2,27.7223368592,23.0448093006,22793,1.66105253265,1222517,89.0916052762,58384,4.25476642243,43668,3.18232975018,0.117465090512,2010,693,6613,21.9706628286,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2854,21.9706628286,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2013,"0",2,0.29,"D",NA,"3","1","0","0","yes",98689.99969,194432.47591,394306.033406,681098.861715,0.141693746562593,0.0719208853299286,0.287352711546978,0.49635457782571,"Main Channel Border--Unstructured"
"391",2970,1,2970,105295,12003723,"SCB","D26.RS","8/24/1999 0:00:00",639270,4852250,1,3828,"P08_SC_15",15,"SC","Side Channel","8",522891.651181,7899.42041099,86.834432903,130.63,2.34065198238,1.763942475,1062656,415222.570056,362637.573792,255101.586642,134820.538686,NA,3.08165801801,NA,NA,696.951904297,699.283325195,3752.04890799,860.735276727,10.8961826557,4,108.494818331,1.3734528951,3,5.62766650883,94.3723334912,6930.19031593,87.7303644491,12.2696355509,3506.76302297,44.3926622527,87.7303644491,82.811870255,0.000158372905874,2,2,100,228.603010142,0.000437190017522,2,3.29865414542,6.09275134061,22137,4.2335730452,385152,73.6580894206,43712,8.35966684518,37458,7.16362556476,0.167819011636,2010,697,5890,67.0352090748,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2452,67.0352090748,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1999,"0",1,0.24,"D",6.2,"3","0","0","0","yes",107669.081125,160254.077389,267790.064539,388071.112495,0.306476642009967,0.205910882076276,0.512132989567095,0.742163527794917,"Side Channel Border"
"392",2972,1,2972,105406,12006587,"BWC-S","D16.RS","9/13/2010 0:00:00",639820,4842600,0,2524,"P08_CFL_224",2524,"CFL","Contiguous Floodplain Lake","8",2811958.36946,23530.5351012,81.2583153725,5.99,0.538189823543,0.521134312816,1155214,921491.74762,294909.500909,55207.0355494,7830.56362012,0.430293000166,3.95842506849,1.38395281696,261183.274149,690.090209961,693.23449707,5060.227016,303.719232776,1.2907451168,2,0,0,0,87.321470005,12.678529995,23226.8158684,98.7092548831,1.2907451169,3119.12562804,13.2556510705,13.4289850392,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,691,5020,6.64168079779,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2308,43.0161346236,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2010,"0",1.1,0,"D",NA,"2","0","0","0","no",1890466.62184,2517048.868551,2756751.3339106,2804127.80583988,0.895123091397106,0.672295380462208,0.980367050896276,0.997215263317848,"Backwater, Contiguous Shoreline"
"393",2974,1,2974,105506,12005355,"MCB-W","M700.1C","9/10/2004 0:00:00",638083,4854761,1,3937,"P08_SCB_33",33,"SCB","Structured Channel Border","8",471136.151668,8262.61637098,92.3512234117,13.24,4.12920086026,2.17186586915,1823971.25,428331.58121,404444.824887,361078.852884,318954.973941,NA,3.39577918568,NA,NA,698.001464844,700.561218262,4119.51356572,NA,NA,NA,241.295447289,2.92032736914,3,0.10836731191,99.8916326881,3397.69105779,41.1212490722,58.8787509278,3156.00594617,38.196205711,92.8867837744,1034.18340508,0.00219508395061,15,8,53.3333333333,2362.23187467,0.00501390493238,6,69.5246222947,57.3424953453,19781,4.19857400668,352814,74.8857838124,35018,7.43267097548,43389,9.20943974399,0.0446178186355,2010,700,5964,69.9054464873,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2526,69.9054464873,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2004,"0",2,0.16,"D",NA,"3","1","0","0","yes",42804.570458,66691.326781,110057.298784,152181.177727,0.141554254635072,0.0908539289682094,0.23359977449057,0.323008916187436,"Main Channel Border--Wing Dam Area"
"394",2975,1,2975,105544,12004030,"BWC-S","D10.RS","6/22/2000 0:00:00",639070,4855150,1,2615,"P08_CFL_316",2615,"CFL","Contiguous Floodplain Lake","8",74890.0533999,4201.63920423,40.3591647059,1.03,0.40238961039,0.248294973083,11218,10262.427781,2.35090975687,0,0,0.0576187581284,4.33113533963,0,0,699.813537598,700.372497559,899.556623636,132.780164565,3.16019910589,1,0,0,0,100,0,4068.85903968,96.8398008945,3.16019910554,3376.52772735,80.3621530366,82.9846326555,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,700,5968,13.2140086039,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2530,13.2140086039,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2000,"0",0.9,0.04,"D",6.9,"1","0","0","0","yes",64627.6256189,74887.7024901431,74890.0533999,74890.0533999,0.999968608518086,0.862966745046897,1,1,"Backwater, Contiguous Shoreline"
"395",2978,1,2978,105699,12005352,"SCB","D4.RS","9/9/2004 0:00:00",640220,4849000,1,3827,"P08_SC_14",14,"SC","Side Channel","8",380644.987467,5848.86630996,88.7047015243,9.19,2.45492763304,1.7085829315,826881,302202.000521,253936.967293,183547.242176,121956.873806,NA,2.67427894457,NA,NA,695.284545898,696.672973633,2234.45229104,972.979637658,16.6353543763,4,620.876275142,10.6153268384,6,14.0962072211,85.9037927789,4255.01041561,72.7493191008,27.2506808992,2881.70249436,49.2694197755,72.7493191008,59.7308919305,0.000156920211476,1,1,100,356.316591111,0.000936086387166,1,8.37404744778,15.946484628,28016,7.36013895426,268493,70.5363288209,27965,7.34674064306,32961,8.659249717,0.176888877447,2010,695,5861,62.4782327295,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2423,62.4782327295,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2004,"0",1,0,"D",NA,"3","0","0","0","yes",78442.986946,126708.020174,197097.745291,258688.113661,0.332877154161882,0.206079127609163,0.517799397813133,0.67960467674207,"Side Channel Border"
"396",2990,1,2990,105948,12001984,"BWC-S","F22A.RS","8/1/1996 0:00:00",639120,4855150,1,2615,"P08_CFL_316",2615,"CFL","Contiguous Floodplain Lake","8",74890.0533999,4201.63920423,40.3591647059,1.03,0.40238961039,0.248294973083,11218,10262.427781,2.35090975687,0,0,0.0576187581284,4.33113533963,0,0,699.813537598,700.372497559,899.556623636,132.780164565,3.16019910589,1,0,0,0,100,0,4068.85903968,96.8398008945,3.16019910554,3376.52772735,80.3621530366,82.9846326555,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,700,5968,11.8930300657,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2530,11.8930300657,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1996,"1",0.8,0,"D",5.4,"2","0","0","0","yes",64627.6256189,74887.7024901431,74890.0533999,74890.0533999,0.999968608518086,0.862966745046897,1,1,"Backwater, Contiguous Shoreline"
"397",3005,1,3005,106625,12008365,"BWC-S","D16.RS","10/13/2016 0:00:00",643670,4841950,0,3821,"P08_SC_8",8,"SC","Side Channel","8",226368.413623,8168.822777,87.4349017304,5.47,1.15420510243,0.846651337047,229600.25,152494.112275,92141.1848358,28440.5493321,7526.67398244,NA,4.84335863583,NA,NA,690.66027832,692.012634277,2176.40053584,517.711817491,6.33765515086,10,926.023960853,11.3360760312,9,4.94395177882,95.0560482212,6725.08699864,82.3262688178,17.6737311822,1552.93807507,19.0105492243,82.3262688178,0,0,0,0,0,0,0,0,0,0,5792,2.55866086054,184083,81.3200910206,13902,6.14131617459,361,0.159474546039,0.454978072375,2010,690,7843,49.2082379126,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2314,81.2447897988,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2016,"0",1,0.39,"D",NA,"2","0","0","0","no",73874.301348,134227.2287872,197927.8642909,218841.73964056,0.592959179414252,0.326345447960917,0.874361670531183,0.966750334722162,"Backwater, Contiguous Shoreline"
"398",3009,1,3009,106794,12005364,"MCB-W","M699.3F","9/29/2004 0:00:00",638819,4854256,0,3937,"P08_SCB_33",33,"SCB","Structured Channel Border","8",471136.151668,8262.61637098,92.3512234117,13.24,4.12920086026,2.17186586915,1823971.25,428331.58121,404444.824887,361078.852884,318954.973941,NA,3.39577918568,NA,NA,698.001464844,700.561218262,4119.51356572,NA,NA,NA,241.295447289,2.92032736914,3,0.10836731191,99.8916326881,3397.69105779,41.1212490722,58.8787509278,3156.00594617,38.196205711,92.8867837744,1034.18340508,0.00219508395061,15,8,53.3333333333,2362.23187467,0.00501390493238,6,69.5246222947,57.3424953453,19781,4.19857400668,352814,74.8857838124,35018,7.43267097548,43389,9.20943974399,0.0446178186355,2010,699,6443,30.8422769387,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",2684,30.8422769387,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",2004,"0",1.5,0.35,"D",NA,"3","0","0","0","no",42804.570458,66691.326781,110057.298784,152181.177727,0.141554254635072,0.0908539289682094,0.23359977449057,0.323008916187436,"Main Channel Border--Wing Dam Area"
"399",3010,1,3010,106835,12006318,"IMP-S","D17.RS","9/17/2009 0:00:00",640570,4836300,0,2642,"P08_CFL_343",2642,"CFL","Contiguous Floodplain Lake","8",9853509.81103,31667.3380386,99.3744887638,6.19,1.05468925818,0.466454281691,10188246,9104693.28989,4655839.17633,358609.857699,28205.9813218,2.03344792548,2.84584439207,65.2694796501,397180.084719,685.567687988,689.681335449,6620.25740489,17921.3140253,56.5924234094,31,3422.13263853,10.8065055369,39,47.6311872981,52.3688127019,10323.8913953,32.6010711185,67.3989288815,5084.21887,16.0550876231,49.2471169574,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,686,5386,35.9060003701,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1948,35.9060003701,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2009,"0",1,0,"D",NA,"2","0","0","0","no",748816.52114,5197670.6347,9494899.953331,9825303.8297082,0.527494337995355,0.0759949028823999,0.96360587602018,0.997137468591118,"Impounded--Shoreline"
"400",3022,1,3022,107459,12006620,"BWC-S","D12.RS","9/24/2010 0:00:00",640820,4848050,1,2667,"P08_CFL_368",2667,"CFL","Contiguous Floodplain Lake","8",22564.3916748,876.111931169,56.1725757232,0.95,0.313725490196,0.252221197538,3791,2339.10165107,0,0,0,0.0707976734271,1.64529147771,0,0,694.778442383,695.013549805,378.367778522,0,0,0,97.3466867375,11.1112157333,1,100,0,778.765244434,88.888784267,11.111215733,767.148439118,87.5628343623,98.5083046015,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,694,5861,13.8353325517,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2423,13.8353325517,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2010,"0",1.6,0,"D",NA,"2","0","0","0","yes",20225.29002373,22564.3916748,22564.3916748,22564.3916748,1,0.896336595961401,1,1,"Backwater, Contiguous Shoreline"
"401",3024,1,3024,107580,12007725,"IMP-S","H29A.RS","9/16/2014 0:00:00",643470,4832350,0,2648,"P08_CFL_349",2648,"CFL","Contiguous Floodplain Lake","8",2421704.0942,8523.80374972,99.7582655035,7.89,1.35822287475,0.830963278677,3248158,2266484.41922,1614419.17587,317065.93829,108864.720763,2.48374428806,1.54514048658,60.1547687401,54762.4745381,683.498046875,685.593505859,3372.30596131,3745.26495001,43.9388923065,3,1197.08302949,14.0440003623,6,51.019362522,48.980637478,3581.45569669,42.0171064685,57.9828935315,868.657010116,10.1909550668,24.25430003,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,683,6133,33.6630284878,"Rd","RdLv","GrFb","Roadside","Road/levee","Grass/forbs"," ",2691,1016.60059187,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2014,"1",1,0.02,"D",NA,"2","0","0","0","no",155219.67498,807284.91833,2104638.15591,2312839.373437,0.333354070905464,0.0640952275514389,0.869073212103256,0.955046233342987,"Impounded--Shoreline"
"402",3063,1,3063,108858,12004068,"MCB-U","D3.RS","7/6/2000 0:00:00",639820,4838650,1,3929,"P08_SCB_25",25,"SCB","Structured Channel Border","8",1102956.64632,12282.6586581,97.9752924655,9.19,2.46064098146,1.30421342001,2677608,1031002.94629,914810.939167,665302.413081,379919.687793,NA,3.29919685543,NA,NA,687.46105957,691.00579834,5704.68989211,NA,NA,NA,282.79010096,2.30235251855,10,2.78333384385,97.2166661562,4820.10820464,39.2431992031,60.7568007969,2552.73859518,20.7832739331,52.9601927343,2335.35081802,0.00211735504366,18,3,16.6666666667,843.757609604,0.00076499616954,3,17.5049516273,14.7905955549,6079,0.551154936169,1042910,94.5558470933,23907,2.16753759812,10280,0.93204026054,0.0986153062204,2010,688,4931,1.61791048001,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2820,18.8710555732,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2000,"0",1,0.36,"D",5.5,"3","0","0","0","yes",71953.7000300001,188145.707153,437654.233239,723036.958527,0.17058304855476,0.0652371063450886,0.396800939274656,0.655544314402024,"Main Channel Border--Unstructured"
"403",3065,1,3065,108972,12008451,"SCB","C39A.RS","7/7/2017 0:00:00",641220,4840900,0,3817,"P08_SC_4",4,"SC","Side Channel","8",221960.875099,4444.70261999,98.6885638752,5.96,1.02678101772,0.778389673847,224480,181152.456575,71260.1705898,21493.3011134,6983.49544417,NA,2.66133510622,NA,NA,689.352416992,690.380981445,1655.30991679,560.822537738,12.6177741389,7,2612.0673938,58.7681025509,11,0,100,1271.81268845,28.6141233101,71.3858766899,4.47791483474,0.100747231426,28.6141233101,0,0,0,0,0,0,0,0,0,0,3462,1.55973434438,207949,93.6872319985,7715,3.47583780095,874,0.393763089828,0.0554047072631,2010,690,6793,50.6293382616,"Smp","Sm","Ma","Shallow marsh perennial","Shallow marsh","Marsh"," ",1950,273.434835881,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2017,"1",1,0.47,"D",NA,"3","0","0","0","no",40808.418524,150700.7045092,200467.5739856,214977.37965483,0.678951659575066,0.183854107197038,0.903166262505437,0.968537268376442,"Side Channel Border"
"404",3066,1,3066,108997,12006215,"SCB","D6.RS","10/28/2008 0:00:00",640720,4840450,0,2387,"P08_CFL_87",2387,"CFL","Contiguous Floodplain Lake","8",32952.9256807,2052.47706806,53.3336559257,1.64,0.520414285714,0.282773962878,8851,7539.27583323,1212.72330389,0,0,0.125304549038,3.18952780366,8.86891553547,0,689.719299316,689.951538086,373.751142112,750.777469518,36.5790917327,2,0,0,0,96.6707111911,3.3292888089,1301.69959853,63.4209082667,36.5790917333,217.230588678,10.5838253717,16.6882273701,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,689,4964,0,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2823,73.1324804177,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2008,"0",0.8,0,"D",NA,"2","0","0","0","no",25413.64984747,31740.20237681,32952.9256807,32952.9256807,0.963198311565996,0.771210729320898,1,1,"Side Channel Border"
"405",3068,1,3068,109072,12006678,"MCB-W","M700.8A","10/28/2010 0:00:00",637118,4855728,0,3935,"P08_SCB_31",31,"SCB","Structured Channel Border","8",182637.929258,3756.53216479,96.0780713584,7.58,3.81829494423,1.87957501459,658942.25,163912.371755,153980.257815,133312.339508,116018.090119,NA,2.47962891766,NA,NA,700.628845215,701.705444336,1732.61402939,NA,NA,NA,173.134220283,4.60888427646,1,0,100,1625.32959935,43.2667558283,56.7332441717,223.957285382,5.96180933791,13.7791919541,330.883693075,0.00181169209714,7,2,28.5714285714,617.329592553,0.00338007332355,3,37.9818095234,35.6299546282,8338,4.56531676299,119852,65.6227326311,13068,7.15514025651,37113,20.3205326247,0.012524487173,2010,700,5349,47.571061289,"Dv","Dv","Dv","Developed","Developed","Developed"," ",2524,137.633342031,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2010,"0",2,0.65,"D",NA,"3","1","0","0","no",18725.557503,28657.671443,49325.58975,66619.839139,0.156909747933669,0.102528306026443,0.270073089146347,0.364764533904076,"Main Channel Border--Wing Dam Area"
"406",3072,1,3072,109214,12003668,"MCB-U","D5.RS","8/10/1999 0:00:00",642520,4826450,0,2637,"P08_CFL_338",2637,"CFL","Contiguous Floodplain Lake","8",217207.092184,5062.24531597,99.4557764334,3.7,0.76978946144,0.447966405072,162200,176227.809887,23565.9913081,7346.02559434,1912.91817862,1.10175590176,3.06408814567,0,0,679.174743652,680.510009766,2148.8971679,2600.92491193,51.3788793231,1,0,0,0,98.710268566,1.289731434,2461.32040404,48.6211206769,51.3788793231,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,679,6071,8.00318902115,"Lv","RdLv","GrFb","Levee","Road/levee","Grass/forbs"," ",2585,650.340842095,"Lf","WtFo","Fo","Lowland forest","Wet forest","Forest",">50 feet",1999,"0",0.8,0.04,"D",6.2,"3","0","0","0","no",40979.282297,193641.1008759,209861.06658966,215294.17400538,0.891504503507939,0.188664568384746,0.966179623692411,0.991193113634616,"Main Channel Border--Unstructured"
"407",3073,1,3073,109236,12006710,"IMP-S","D22.RS","7/1/2011 0:00:00",643320,4835700,0,2327,"P08_CFL_27",2327,"CFL","Contiguous Floodplain Lake","8",2056427.45461,9579.66937321,99.3105784219,12.6,1.16108606808,0.714763763667,2341500,1913688.79348,1100813.12153,112729.445138,27145.384146,1.03505982264,1.88446854154,59.3812572011,180808.144065,685.426147461,687.559326172,3433.00982676,16.6440200589,0.173743157623,1,781.162058312,8.15437389203,1,92.3418565361,7.6581434639,8781.86329478,91.6718829497,8.32811705027,6069.32875882,63.3563489758,69.1120842479,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,686,5323,16.6642984987,"Dv","Dv","Dv","Developed","Developed","Developed"," ",2646,332.092195924,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2011,"0",1.8,0.08,"D",NA,"2","0","1","0","no",142738.66113,955614.33308,1943698.009472,2029282.070464,0.464696350429357,0.069410987880956,0.945181900346016,0.986799736560049,"Impounded--Shoreline"
"408",3076,1,3076,109316,12004560,"BWC-S","D16.RS","8/10/2001 0:00:00",639870,4837800,0,2335,"P08_CFL_35",2335,"CFL","Contiguous Floodplain Lake","8",43456.7510078,2112.80455347,78.8139913954,2.92,0.529992217899,0.374653458475,16536,15797.7809929,2054.90469563,437.289177065,0,0.273352629053,2.85907643213,0,0,687.867919922,688.278686523,661.063121653,849.689653116,40.2161975522,1,0,0,0,100,0,1263.11490034,59.7838024471,40.2161975529,1082.9210981,51.2551478707,85.7341717534,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,688,4924,0,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2698,0.486075406104,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2001,"0",1.1,0.04,"D",4.7,"2","0","0","0","no",27658.9700149,41401.84631217,43019.461830735,43456.7510078,0.952713798248259,0.636471189710789,0.989937370674892,1,"Backwater, Contiguous Shoreline"
"409",3077,1,3077,109358,12000975,"SCB","D6.RS","9/8/1994 0:00:00",641070,4842600,1,3822,"P08_SC_9",9,"SC","Side Channel","8",454242.283338,10521.2579338,94.6961601283,6.39,1.2957888026,0.892407343493,558938.5,354906.456385,240303.081633,77768.6713092,14558.5415874,NA,4.40371248535,NA,NA,690.668884277,692.627319336,3151.78787785,948.49410391,9.01502567353,12,1605.18972325,15.2566331265,14,2.18115302635,97.8188469736,7967.573965,75.7283398538,24.2716601462,2692.86137982,25.5944811615,75.7283398538,790.74148599,0.00174079233703,6,2,33.3333333333,0,0,0,0,0,9356,2.05969376766,406940,89.586552139,21826,4.80492477266,2189,0.481901416996,0.396471229122,2010,691,7865,31.2043761808,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2305,94.6570371835,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1994,"0",0.8,0.12,"D",NA,"3","0","0","0","yes",99335.826953,213939.201705,376473.6120288,439683.7417506,0.47098037666786,0.218684676871185,0.828794733203354,0.967949831793693,"Side Channel Border"
"410",3106,1,3106,110428,12005646,"MCB-W","M694.6O","10/26/2005 0:00:00",641636,4848073,0,3930,"P08_SCB_26",26,"SCB","Structured Channel Border","8",1372202.23635,16472.9277448,96.1483639255,24.62,3.08173895884,1.65755110967,4099483.25,1273512.23666,1177769.76044,977896.202944,691103.374635,NA,3.96695067097,NA,NA,691.098632813,695.897583008,7723.14250682,NA,NA,NA,178.489578263,1.08353281838,3,4.19757313639,95.8024268636,6420.0340388,38.9732422691,61.0267577309,5644.37024254,34.2645237688,87.9180734623,2588.69180728,0.00188652353035,21,11,52.380952381,1779.78346271,0.00129702708213,2,27.7223368592,23.0448093006,22793,1.66105253265,1222517,89.0916052762,58384,4.25476642243,43668,3.18232975018,0.117465090512,2010,694,5850,79.8255231856,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2412,79.8255231856,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2005,"0",2,0.17,"D",NA,"3","1","0","0","no",98689.99969,194432.47591,394306.033406,681098.861715,0.141693746562593,0.0719208853299286,0.287352711546978,0.49635457782571,"Main Channel Border--Wing Dam Area"
"411",3108,1,3108,110579,12003756,"MCB-U","D25.RS","8/31/1999 0:00:00",640570,4842900,1,3930,"P08_SCB_26",26,"SCB","Structured Channel Border","8",1372202.23635,16472.9277448,96.1483639255,24.62,3.08173895884,1.65755110967,4099483.25,1273512.23666,1177769.76044,977896.202944,691103.374635,NA,3.96695067097,NA,NA,691.098632813,695.897583008,7723.14250682,NA,NA,NA,178.489578263,1.08353281838,3,4.19757313639,95.8024268636,6420.0340388,38.9732422691,61.0267577309,5644.37024254,34.2645237688,87.9180734623,2588.69180728,0.00188652353035,21,11,52.380952381,1779.78346271,0.00129702708213,2,27.7223368592,23.0448093006,22793,1.66105253265,1222517,89.0916052762,58384,4.25476642243,43668,3.18232975018,0.117465090512,2010,691,7886,57.9556045402,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2315,177.47436876,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1999,"0",1.4,0.32,"D",6,"3","1","0","0","yes",98689.99969,194432.47591,394306.033406,681098.861715,0.141693746562593,0.0719208853299286,0.287352711546978,0.49635457782571,"Main Channel Border--Unstructured"
"412",3111,1,3111,110676,12007729,"SCB","D9.RS","9/17/2014 0:00:00",644070,4842550,0,3821,"P08_SC_8",8,"SC","Side Channel","8",226368.413623,8168.822777,87.4349017304,5.47,1.15420510243,0.846651337047,229600.25,152494.112275,92141.1848358,28440.5493321,7526.67398244,NA,4.84335863583,NA,NA,690.66027832,692.012634277,2176.40053584,517.711817491,6.33765515086,10,926.023960853,11.3360760312,9,4.94395177882,95.0560482212,6725.08699864,82.3262688178,17.6737311822,1552.93807507,19.0105492243,82.3262688178,0,0,0,0,0,0,0,0,0,0,5792,2.55866086054,184083,81.3200910206,13902,6.14131617459,361,0.159474546039,0.454978072375,2010,691,7863,20.4779855797,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2678,118.665791969,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","0-20 feet",2014,"0",2,0.55,"D",NA,"3","0","0","0","no",73874.301348,134227.2287872,197927.8642909,218841.73964056,0.592959179414252,0.326345447960917,0.874361670531183,0.966750334722162,"Side Channel Border"
